createTimeISO,uniqueId,text,clean_text,lower_text,normalized_text,stopwords_text,tokenized_text,stemmed_text,label,polarity_score,polarity
"Sunday, 16 February 2025",evpratik,otw Quebec..,otw Quebec,otw quebec,otw quebec,otw quebec,"['otw', 'quebec']","['otw', 'quebec']","['otw', 'quebec']",0,1
"Sunday, 16 February 2025",xiaotian2004,"mau ikut, kabar harimau nya, di Indonesia susah banget dapat kerja kalau gk punya pengalaman menjadi Avatar",mau ikut kabar harimau nya di Indonesia susah banget dapat kerja kalau gk punya pengalaman menjadi Avatar,mau ikut kabar harimau nya di indonesia susah banget dapat kerja kalau gk punya pengalaman menjadi avatar,mau ikut kabar harimau nya di indonesia susah banget dapat kerja kalau tidak punya pengalaman menjadi avatar,mau ikut kabar harimau indonesia susah dapat kerja kalau tidak punya pengalaman menjadi avatar,"['mau', 'ikut', 'kabar', 'harimau', 'indonesia', 'susah', 'dapat', 'kerja', 'kalau', 'tidak', 'punya', 'pengalaman', 'menjadi', 'avatar']","['mau', 'ikut', 'kabar', 'harimau', 'indonesia', 'susah', 'dapat', 'kerja', 'kalau', 'tidak', 'punya', 'alam', 'jadi', 'avatar']","['mau', 'ikut', 'kabar', 'harimau', 'indonesia', 'susah', 'dapat', 'kerja', 'kalau', 'tidak', 'punya', 'alam', 'jadi', 'avatar']",-4,0
"Sunday, 16 February 2025",donquixotedragon,Please siapapun kasih tau apa aja syarat nya buat pindah gw pengen bgt #kaburajadulu,Please siapapun kasih tau apa aja syarat nya buat pindah gw pengen bgt,please siapapun kasih tau apa aja syarat nya buat pindah gw pengen bgt,please siapapun kasih tau apa saja syarat nya buat pindah saya pengen banget,please siapapun kasih tau apa saja syarat buat pindah saya pengen,"['please', 'siapapun', 'kasih', 'tau', 'apa', 'saja', 'syarat', 'buat', 'pindah', 'saya', 'pengen']","['please', 'siapa', 'kasih', 'tau', 'apa', 'saja', 'syarat', 'buat', 'pindah', 'saya', 'ken']","['please', 'siapa', 'kasih', 'tau', 'apa', 'saja', 'syarat', 'buat', 'pindah', 'saya', 'ken']",-16,0
"Sunday, 16 February 2025",yudhyjayapura,satu orang sudah terbebas dari penjajah,satu orang sudah terbebas dari penjajah,satu orang sudah terbebas dari penjajah,satu orang sudah terbebas dari penjajah,satu orang sudah terbebas dari penjajah,"['satu', 'orang', 'sudah', 'terbebas', 'dari', 'penjajah']","['satu', 'orang', 'sudah', 'bebas', 'dari', 'jajah']","['satu', 'orang', 'sudah', 'bebas', 'dari', 'jajah']",-9,0
"Sunday, 16 February 2025",indirachosla,Halah,Halah,halah,halah,halah,['halah'],['halah'],['halah'],-5,0
"Sunday, 16 February 2025",satriaw99,iya sdh betul itu di negara sendiri kurang dihargai berprestasi malah byk yng iri dan menjatuhkan.,iya sdh betul itu di negara sendiri kurang dihargai berprestasi malah byk yng iri dan menjatuhkan,iya sdh betul itu di negara sendiri kurang dihargai berprestasi malah byk yng iri dan menjatuhkan,iya sudah betul itu di negara sendiri kurang dihargai berprestasi malah banyak yng iri dan menjatuhkan,iya sudah betul itu negara sendiri kurang dihargai berprestasi malah banyak yng iri menjatuhkan,"['iya', 'sudah', 'betul', 'itu', 'negara', 'sendiri', 'kurang', 'dihargai', 'berprestasi', 'malah', 'banyak', 'yng', 'iri', 'menjatuhkan']","['iya', 'sudah', 'betul', 'itu', 'negara', 'sendiri', 'kurang', 'harga', 'prestasi', 'malah', 'banyak', 'yng', 'iri', 'jatuh']","['iya', 'sudah', 'betul', 'itu', 'negara', 'sendiri', 'kurang', 'harga', 'prestasi', 'malah', 'banyak', 'yng', 'iri', 'jatuh']",-13,0
"Sunday, 16 February 2025",john.wick1496,ya bener indonesia emas.. tinggal mas2 tua yg di indo.. yg muda2 pada keluar,ya bener indonesia emas tinggal mas2 tua yg di indo yg muda2 pada keluar,ya bener indonesia emas tinggal mas2 tua yg di indo yg muda2 pada keluar,ya bener indonesia emas tinggal mas2 tua yang di indo yang muda2 pada keluar,bener indonesia emas tinggal mas2 tua indo muda2 keluar,"['bener', 'indonesia', 'emas', 'tinggal', 'mas2', 'tua', 'indo', 'muda2', 'keluar']","['bener', 'indonesia', 'emas', 'tinggal', 'mas2', 'tua', 'indo', 'muda2', 'keluar']","['bener', 'indonesia', 'emas', 'tinggal', 'mas2', 'tua', 'indo', 'muda2', 'keluar']",-10,0
"Sunday, 16 February 2025",erniecats,"kalau masih muda mau juga , capek sm ketidak adilan negara ini",kalau masih muda mau juga capek sm ketidak adilan negara ini,kalau masih muda mau juga capek sm ketidak adilan negara ini,kalau masih muda mau juga capek sama ketidak adilan negara ini,kalau masih muda mau juga capek sama ketidak adilan negara ini,"['kalau', 'masih', 'muda', 'mau', 'juga', 'capek', 'sama', 'ketidak', 'adilan', 'negara', 'ini']","['kalau', 'masih', 'muda', 'mau', 'juga', 'capek', 'sama', 'tidak', 'adil', 'negara', 'ini']","['kalau', 'masih', 'muda', 'mau', 'juga', 'capek', 'sama', 'tidak', 'adil', 'negara', 'ini']",0,1
"Sunday, 16 February 2025",asyari...suryati,nikmati yg da syukuri.. Masih diuji soal ekonomi sama Allah sdh kalang kabut. klo sdh tiba waktu kt semua akan kembali ke asalnya (MATI). kerja niat lillahita'ala. hasil Allah SWT yg nentukan🙏,nikmati yg da syukuri Masih diuji soal ekonomi sama Allah sdh kalang kabut klo sdh tiba waktu kt semua akan kembali ke asalnya MATI kerja niat lillahitaala hasil Allah SWT yg nentukan,nikmati yg da syukuri masih diuji soal ekonomi sama allah sdh kalang kabut klo sdh tiba waktu kt semua akan kembali ke asalnya mati kerja niat lillahitaala hasil allah swt yg nentukan,nikmati yang da syukuri masih diuji soal ekonomi sama allah sudah kalang kabut kalau sudah tiba waktu kt semua akan kembali ke asalnya mati kerja niat lillahitaala hasil allah swt yang nentukan,nikmati da syukuri masih diuji soal ekonomi sama allah sudah kalang kabut kalau sudah tiba waktu kt semua akan kembali asalnya mati kerja niat lillahitaala hasil allah swt nentukan,"['nikmati', 'da', 'syukuri', 'masih', 'diuji', 'soal', 'ekonomi', 'sama', 'allah', 'sudah', 'kalang', 'kabut', 'kalau', 'sudah', 'tiba', 'waktu', 'kt', 'semua', 'akan', 'kembali', 'asalnya', 'mati', 'kerja', 'niat', 'lillahitaala', 'hasil', 'allah', 'swt', 'nentukan']","['nikmat', 'da', 'syukur', 'masih', 'uji', 'soal', 'ekonomi', 'sama', 'allah', 'sudah', 'kalang', 'kabut', 'kalau', 'sudah', 'tiba', 'waktu', 'kt', 'semua', 'akan', 'kembali', 'asal', 'mati', 'kerja', 'niat', 'lillahitaala', 'hasil', 'allah', 'swt', 'nentukan']","['nikmat', 'da', 'syukur', 'masih', 'uji', 'soal', 'ekonomi', 'sama', 'allah', 'sudah', 'kalang', 'kabut', 'kalau', 'sudah', 'tiba', 'waktu', 'kt', 'semua', 'akan', 'kembali', 'asal', 'mati', 'kerja', 'niat', 'lillahitaala', 'hasil', 'allah', 'swt', 'nentukan']",21,1
"Sunday, 16 February 2025",sainisetiawani,"di negara sendiri ya Alloh susah nya cri krj, dri geus smpi tua gini cuma jdi babu trus .ank gdis ku jgk lgi ingin krj ke luar negeri..",di negara sendiri ya Alloh susah nya cri krj dri geus smpi tua gini cuma jdi babu trus ank gdis ku jgk lgi ingin krj ke luar negeri,di negara sendiri ya alloh susah nya cri krj dri geus smpi tua gini cuma jdi babu trus ank gdis ku jgk lgi ingin krj ke luar negeri,di negara sendiri ya alloh susah nya cri krj dri geus smpi tua gini hanya jdi babu trus ank gdis ku jgk lgi ingin krj ke luar negeri,negara sendiri alloh susah cri krj dri geus smpi tua gini hanya jdi babu trus ank gdis ku jgk lgi ingin krj luar negeri,"['negara', 'sendiri', 'alloh', 'susah', 'cri', 'krj', 'dri', 'geus', 'smpi', 'tua', 'gini', 'hanya', 'jdi', 'babu', 'trus', 'ank', 'gdis', 'ku', 'jgk', 'lgi', 'ingin', 'krj', 'luar', 'negeri']","['negara', 'sendiri', 'alloh', 'susah', 'cri', 'krj', 'dri', 'geus', 'smpi', 'tua', 'gin', 'hanya', 'jdi', 'babu', 'trus', 'ank', 'gdis', 'ku', 'jgk', 'lgi', 'ingin', 'krj', 'luar', 'negeri']","['negara', 'sendiri', 'alloh', 'susah', 'cri', 'krj', 'dri', 'geus', 'smpi', 'tua', 'gin', 'hanya', 'jdi', 'babu', 'trus', 'ank', 'gdis', 'ku', 'jgk', 'lgi', 'ingin', 'krj', 'luar', 'negeri']",-18,0
"Sunday, 16 February 2025",zykrul,gimana gak di sini s1 jadi kuli bangunan🤣🤣🤣🤣🤣,gimana gak di sini s1 jadi kuli bangunan,gimana gak di sini s1 jadi kuli bangunan,gimana tidak di sini s1 jadi kuli bangunan,gimana tidak sini s1 jadi kuli bangunan,"['gimana', 'tidak', 'sini', 's1', 'jadi', 'kuli', 'bangunan']","['gimana', 'tidak', 'sini', 's1', 'jadi', 'kuli', 'bangun']","['gimana', 'tidak', 'sini', 's1', 'jadi', 'kuli', 'bangun']",-6,0
"Sunday, 16 February 2025",salmanbkl11,Alhamdulillah bisa mengurangi,Alhamdulillah bisa mengurangi,alhamdulillah bisa mengurangi,alhamdulillah bisa mengurangi,alhamdulillah bisa mengurangi,"['alhamdulillah', 'bisa', 'mengurangi']","['alhamdulillah', 'bisa', 'kurang']","['alhamdulillah', 'bisa', 'kurang']",2,1
"Sunday, 16 February 2025",koseloka,"syukurlah setidaknya bisa sedikit mengurangi kepadatan di negara ini,👍🏼👍🏼",syukurlah setidaknya bisa sedikit mengurangi kepadatan di negara ini,syukurlah setidaknya bisa sedikit mengurangi kepadatan di negara ini,syukurlah setidaknya bisa sedikit mengurangi kepadatan di negara ini,syukurlah setidaknya bisa sedikit mengurangi kepadatan negara ini,"['syukurlah', 'setidaknya', 'bisa', 'sedikit', 'mengurangi', 'kepadatan', 'negara', 'ini']","['syukur', 'tidak', 'bisa', 'sedikit', 'kurang', 'padat', 'negara', 'ini']","['syukur', 'tidak', 'bisa', 'sedikit', 'kurang', 'padat', 'negara', 'ini']",-7,0
"Sunday, 16 February 2025",usier974368758,"akibat ulah Mulyono 10 th yg sia sia, menghamburkan uang utang yg tidak jelas peruntukannya",akibat ulah Mulyono 10 th yg sia sia menghamburkan uang utang yg tidak jelas peruntukannya,akibat ulah mulyono 10 th yg sia sia menghamburkan uang utang yg tidak jelas peruntukannya,akibat ulah mulyono 10 th yang sia sia menghamburkan uang utang yang tidak jelas peruntukannya,akibat ulah mulyono 10 th sia sia menghamburkan uang utang tidak jelas peruntukannya,"['akibat', 'ulah', 'mulyono', '10', 'th', 'sia', 'sia', 'menghamburkan', 'uang', 'utang', 'tidak', 'jelas', 'peruntukannya']","['akibat', 'ulah', 'mulyono', '10', 'th', 'sia', 'sia', 'hambur', 'uang', 'utang', 'tidak', 'jelas', 'untuk']","['akibat', 'ulah', 'mulyono', '10', 'th', 'sia', 'sia', 'hambur', 'uang', 'utang', 'tidak', 'jelas', 'untuk']",-29,0
"Sunday, 16 February 2025",user66673038148410,betul karna berkarya di negri sendiri gak di hargai bahkan di buly,betul karna berkarya di negri sendiri gak di hargai bahkan di buly,betul karna berkarya di negri sendiri gak di hargai bahkan di buly,betul karna berkarya di negri sendiri tidak di hargai bahkan di buly,betul karna berkarya negri sendiri tidak hargai bahkan buly,"['betul', 'karna', 'berkarya', 'negri', 'sendiri', 'tidak', 'hargai', 'bahkan', 'buly']","['betul', 'karna', 'karya', 'negri', 'sendiri', 'tidak', 'harga', 'bahkan', 'buly']","['betul', 'karna', 'karya', 'negri', 'sendiri', 'tidak', 'harga', 'bahkan', 'buly']",-4,0
"Sunday, 16 February 2025",yw15_4,sampai kapan ordal dalam suatu PT atau industri ini akan terus berlanjut?,sampai kapan ordal dalam suatu PT atau industri ini akan terus berlanjut,sampai kapan ordal dalam suatu pt atau industri ini akan terus berlanjut,sampai kapan ordal dalam suatu pt atau industri ini akan terus berlanjut,sampai kapan ordal dalam suatu pt industri ini akan terus berlanjut,"['sampai', 'kapan', 'ordal', 'dalam', 'suatu', 'pt', 'industri', 'ini', 'akan', 'terus', 'berlanjut']","['sampai', 'kapan', 'ordal', 'dalam', 'suatu', 'pt', 'industri', 'ini', 'akan', 'terus', 'lanjut']","['sampai', 'kapan', 'ordal', 'dalam', 'suatu', 'pt', 'industri', 'ini', 'akan', 'terus', 'lanjut']",-2,0
"Sunday, 16 February 2025",blacsitt,"sebenarnya enak2 aja sih tinggal dan hidup di indonesia, alam nya indah subur dan luas. cuma masalah korup dan politik nya aja sih yang menjijikan 🤮🤮",sebenarnya enak2 aja sih tinggal dan hidup di indonesia alam nya indah subur dan luas cuma masalah korup dan politik nya aja sih yang menjijikan,sebenarnya enak2 aja sih tinggal dan hidup di indonesia alam nya indah subur dan luas cuma masalah korup dan politik nya aja sih yang menjijikan,sebenarnya enak2 saja sih tinggal dan hidup di indonesia alam nya indah subur dan luas hanya masalah korup dan politik nya saja sih yang menjijikan,sebenarnya enak2 saja sih tinggal hidup indonesia alam indah subur luas hanya masalah korup politik saja sih menjijikan,"['sebenarnya', 'enak2', 'saja', 'sih', 'tinggal', 'hidup', 'indonesia', 'alam', 'indah', 'subur', 'luas', 'hanya', 'masalah', 'korup', 'politik', 'saja', 'sih', 'menjijikan']","['benar', 'enak2', 'saja', 'sih', 'tinggal', 'hidup', 'indonesia', 'alam', 'indah', 'subur', 'luas', 'hanya', 'masalah', 'korup', 'politik', 'saja', 'sih', 'jijik']","['benar', 'enak2', 'saja', 'sih', 'tinggal', 'hidup', 'indonesia', 'alam', 'indah', 'subur', 'luas', 'hanya', 'masalah', 'korup', 'politik', 'saja', 'sih', 'jijik']",-23,0
"Sunday, 16 February 2025",taring353,"karena negara lain lebih menghargai tegang, skill, dan ilmu yang kita punya,... Indonesia ku, kapan hilang dari sistem Hirarki... sad Indonesia🇮🇩🇮🇩🇮🇩 ku",karena negara lain lebih menghargai tegang skill dan ilmu yang kita punya Indonesia ku kapan hilang dari sistem Hirarki sad Indonesia ku,karena negara lain lebih menghargai tegang skill dan ilmu yang kita punya indonesia ku kapan hilang dari sistem hirarki sad indonesia ku,karena negara lain lebih menghargai tegang skill dan ilmu yang kita punya indonesia ku kapan hilang dari sistem hirarki sad indonesia ku,karena negara lain lebih menghargai tegang skill ilmu kita punya indonesia ku kapan hilang dari sistem hirarki sad indonesia ku,"['karena', 'negara', 'lain', 'lebih', 'menghargai', 'tegang', 'skill', 'ilmu', 'kita', 'punya', 'indonesia', 'ku', 'kapan', 'hilang', 'dari', 'sistem', 'hirarki', 'sad', 'indonesia', 'ku']","['karena', 'negara', 'lain', 'lebih', 'harga', 'tegang', 'skill', 'ilmu', 'kita', 'punya', 'indonesia', 'ku', 'kapan', 'hilang', 'dari', 'sistem', 'hirarki', 'sad', 'indonesia', 'ku']","['karena', 'negara', 'lain', 'lebih', 'harga', 'tegang', 'skill', 'ilmu', 'kita', 'punya', 'indonesia', 'ku', 'kapan', 'hilang', 'dari', 'sistem', 'hirarki', 'sad', 'indonesia', 'ku']",-4,0
"Sunday, 16 February 2025",lie.lisa7,"kesetiaan & kesabaran,me nunggu2
probahan maju, ad lah yg plng jenuh dg ktidak pastian ? Namun demikian,'
Indonesia ttp pilihan Br swasembada (Bakti) kt krn Tanah Klahiran/ Tmpt Ibu
Pertiwi Tercinta",kesetiaan kesabaranme nunggu2 probahan maju ad lah yg plng jenuh dg ktidak pastian Namun demikian Indonesia ttp pilihan Br swasembada Bakti kt krn Tanah Klahiran Tmpt Ibu Pertiwi Tercinta,kesetiaan kesabaranme nunggu2 probahan maju ad lah yg plng jenuh dg ktidak pastian namun demikian indonesia ttp pilihan br swasembada bakti kt krn tanah klahiran tmpt ibu pertiwi tercinta,kesetiaan kesabaranme nunggu2 probahan maju ad lah yang plng jenuh dengan ktidak pastian namun demikian indonesia ttp pilihan br swasembada bakti kt karena tanah klahiran tmpt ibu pertiwi tercinta,kesetiaan kesabaranme nunggu2 probahan maju ad lah plng jenuh ktidak pastian namun demikian indonesia ttp pilihan br swasembada bakti kt karena tanah klahiran tmpt ibu pertiwi tercinta,"['kesetiaan', 'kesabaranme', 'nunggu2', 'probahan', 'maju', 'ad', 'lah', 'plng', 'jenuh', 'ktidak', 'pastian', 'namun', 'demikian', 'indonesia', 'ttp', 'pilihan', 'br', 'swasembada', 'bakti', 'kt', 'karena', 'tanah', 'klahiran', 'tmpt', 'ibu', 'pertiwi', 'tercinta']","['setia', 'kesabaranme', 'nunggu2', 'probahan', 'maju', 'ad', 'lah', 'plng', 'jenuh', 'ktidak', 'pasti', 'namun', 'demikian', 'indonesia', 'ttp', 'pilih', 'br', 'swasembada', 'bakti', 'kt', 'karena', 'tanah', 'klahiran', 'tmpt', 'ibu', 'pertiwi', 'cinta']","['setia', 'kesabaranme', 'nunggu2', 'probahan', 'maju', 'ad', 'lah', 'plng', 'jenuh', 'ktidak', 'pasti', 'namun', 'demikian', 'indonesia', 'ttp', 'pilih', 'br', 'swasembada', 'bakti', 'kt', 'karena', 'tanah', 'klahiran', 'tmpt', 'ibu', 'pertiwi', 'cinta']",0,1
"Sunday, 16 February 2025",garuda999_,tanah air sekarang bukan punya rakyat tapi punya investor asing . kebanyakan digusur di tanah sendiri,tanah air sekarang bukan punya rakyat tapi punya investor asing kebanyakan digusur di tanah sendiri,tanah air sekarang bukan punya rakyat tapi punya investor asing kebanyakan digusur di tanah sendiri,tanah air sekarang bukan punya rakyat tapi punya investor asing kebanyakan digusur di tanah sendiri,tanah air sekarang bukan punya rakyat tapi punya investor asing kebanyakan digusur tanah sendiri,"['tanah', 'air', 'sekarang', 'bukan', 'punya', 'rakyat', 'tapi', 'punya', 'investor', 'asing', 'kebanyakan', 'digusur', 'tanah', 'sendiri']","['tanah', 'air', 'sekarang', 'bukan', 'punya', 'rakyat', 'tapi', 'punya', 'investor', 'asing', 'banyak', 'gusur', 'tanah', 'sendiri']","['tanah', 'air', 'sekarang', 'bukan', 'punya', 'rakyat', 'tapi', 'punya', 'investor', 'asing', 'banyak', 'gusur', 'tanah', 'sendiri']",-6,0
"Sunday, 16 February 2025",acah0804,"habis, pemerintahnya kurang menyediakan lapangan kerja, korupsi, lebih mementingkan diri dan keluarganya",habis pemerintahnya kurang menyediakan lapangan kerja korupsi lebih mementingkan diri dan keluarganya,habis pemerintahnya kurang menyediakan lapangan kerja korupsi lebih mementingkan diri dan keluarganya,habis pemerintahnya kurang menyediakan lapangan kerja korupsi lebih mementingkan diri dan keluarganya,habis pemerintahnya kurang menyediakan lapangan kerja korupsi lebih mementingkan diri keluarganya,"['habis', 'pemerintahnya', 'kurang', 'menyediakan', 'lapangan', 'kerja', 'korupsi', 'lebih', 'mementingkan', 'diri', 'keluarganya']","['habis', 'perintah', 'kurang', 'sedia', 'lapang', 'kerja', 'korupsi', 'lebih', 'penting', 'diri', 'keluarga']","['habis', 'perintah', 'kurang', 'sedia', 'lapang', 'kerja', 'korupsi', 'lebih', 'penting', 'diri', 'keluarga']",0,1
"Sunday, 16 February 2025",muchlisinuchin2,"INDONESIA MEMILIKI GENERASI YG CERDAS"" TAPI SELAMA INI....... ?",INDONESIA MEMILIKI GENERASI YG CERDAS TAPI SELAMA INI,indonesia memiliki generasi yg cerdas tapi selama ini,indonesia memiliki generasi yang cerdas tapi selama ini,indonesia memiliki generasi cerdas tapi selama ini,"['indonesia', 'memiliki', 'generasi', 'cerdas', 'tapi', 'selama', 'ini']","['indonesia', 'milik', 'generasi', 'cerdas', 'tapi', 'lama', 'ini']","['indonesia', 'milik', 'generasi', 'cerdas', 'tapi', 'lama', 'ini']",-6,0
"Sunday, 16 February 2025",saya.irfannnn,mana koko ri??,mana koko ri,mana koko ri,mana koko ri,mana koko ri,"['mana', 'koko', 'ri']","['mana', 'koko', 'ri']","['mana', 'koko', 'ri']",0,1
"Sunday, 16 February 2025",mochi20226,"anak muda Indonesia #KaburAjaDulu, 10-20 tahun mendatang konoha hanya untuk para penghianat dan ordal 🙏",anak muda Indonesia 1020 tahun mendatang konoha hanya untuk para penghianat dan ordal,anak muda indonesia 1020 tahun mendatang konoha hanya untuk para penghianat dan ordal,anak muda indonesia 1020 tahun mendatang konoha hanya untuk para penghianat dan ordal,anak muda indonesia 1020 tahun mendatang konoha hanya para penghianat ordal,"['anak', 'muda', 'indonesia', '1020', 'tahun', 'mendatang', 'konoha', 'hanya', 'para', 'penghianat', 'ordal']","['anak', 'muda', 'indonesia', '1020', 'tahun', 'datang', 'konoha', 'hanya', 'para', 'penghianat', 'ordal']","['anak', 'muda', 'indonesia', '1020', 'tahun', 'datang', 'konoha', 'hanya', 'para', 'penghianat', 'ordal']",-10,0
"Sunday, 16 February 2025",jonlenonxx,selama hukuman mati d negara ini tdk ada bagi koruptor lebih baik sslamatkan diri masing2la,selama hukuman mati d negara ini tdk ada bagi koruptor lebih baik sslamatkan diri masing2la,selama hukuman mati d negara ini tdk ada bagi koruptor lebih baik sslamatkan diri masing2la,selama hukuman mati d negara ini tidak ada bagi koruptor lebih baik sslamatkan diri masing2la,selama hukuman mati d negara ini tidak ada bagi koruptor lebih baik sslamatkan diri masing2la,"['selama', 'hukuman', 'mati', 'd', 'negara', 'ini', 'tidak', 'ada', 'bagi', 'koruptor', 'lebih', 'baik', 'sslamatkan', 'diri', 'masing2la']","['lama', 'hukum', 'mati', 'd', 'negara', 'ini', 'tidak', 'ada', 'bagi', 'koruptor', 'lebih', 'baik', 'sslamatkan', 'diri', 'masing2la']","['lama', 'hukum', 'mati', 'd', 'negara', 'ini', 'tidak', 'ada', 'bagi', 'koruptor', 'lebih', 'baik', 'sslamatkan', 'diri', 'masing2la']",-9,0
